CustomerID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFMScore,RFMSegment,Cluster,Segment,PCA1,PCA2,TSNE1,TSNE2
13245,51,1,430.5,3,1,2,6,Needs Attention,0,High-Spend Watchlist,-0.6469640164071335,-0.8153706910136534,-46.805336,-15.896154
13246,19,6,1961.52,4,5,4,13,Champions,2,High-Value Active,1.3911477234041434,-0.08075660356836,52.42764,22.714361
13247,18,4,501.12,4,4,3,11,Loyal Customers,0,High-Spend Watchlist,0.4232690495357527,-0.6496095488891299,52.878536,-25.21829
13248,125,2,465.68,2,2,2,6,Needs Attention,0,High-Spend Watchlist,-0.5961388425125962,0.03579953254531228,-8.380037,-15.058109
13249,93,3,711.41,2,3,3,8,At Risk,0,High-Spend Watchlist,0.027745409032411808,0.011645549043407435,18.90649,-31.141565
13253,157,2,1030.4,2,2,4,8,At Risk,0,High-Spend Watchlist,-0.36367869282001997,0.5540555491956017,-0.081809066,-14.721933
13255,10,2,399.51,5,2,2,9,Potential Loyalists,0,High-Spend Watchlist,-0.11490786579651381,-1.0153388514173387,-15.620883,-57.023304
13258,12,3,672.83,5,3,3,11,Potential Loyalists,0,High-Spend Watchlist,0.39209566527504386,-0.7130716546734044,29.77614,-53.97396
13259,62,1,283.18,3,1,2,6,Needs Attention,0,High-Spend Watchlist,-0.9040267506991464,-0.8448703394307334,-53.11572,-7.4635496
13260,62,1,557.62,3,1,3,7,Needs Attention,0,High-Spend Watchlist,-0.574086389866699,-0.641552591225653,-40.093063,-15.109008
13261,269,2,944.1,1,2,4,7,At Risk,1,Dormant Customers,-0.9477110980975945,1.5066880371613216,1.4485826,4.8243027
13262,264,1,200.29,1,1,1,3,Lost Customers,1,Dormant Customers,-2.0487880616682776,0.8169367945523323,-31.0941,31.072643
13263,2,35,7436.93,5,5,5,15,Champions,2,High-Value Active,3.6191616240701796,0.9017175737550905,11.987299,63.6623
13265,54,5,2092.66,3,4,5,12,Loyal Customers,2,High-Value Active,1.1127801742966754,0.17587505869260814,49.661705,9.8638115
13266,12,12,3834.2599999999998,5,5,5,15,Champions,2,High-Value Active,2.317352907625918,0.3356620114484437,24.019772,46.82531
13267,3,19,4521.49,5,5,5,15,Champions,2,High-Value Active,2.834697330591299,0.4986792312795257,18.233952,57.082947
13268,18,11,3174.75,4,5,5,14,Champions,2,High-Value Active,2.123142428933683,0.2956470093538403,29.077827,47.17156
13269,2,15,5343.28,5,5,5,15,Champions,2,High-Value Active,2.717271662400917,0.4406612599623011,18.526632,52.069405
13270,367,1,590.0,1,1,3,5,At Risk,1,Dormant Customers,-2.020858492846229,2.041204988525826,-8.166988,49.72678
13271,38,1,211.49,3,1,1,5,Needs Attention,0,High-Spend Watchlist,-0.929937364944063,-1.1420931911945162,-63.713345,-9.052772
13272,32,2,276.56,4,2,2,8,Potential Loyalists,0,High-Spend Watchlist,-0.4002647525938147,-0.9333650560490351,-23.436152,-51.797028
13273,114,1,138.98,2,1,1,4,Needs Attention,0,High-Spend Watchlist,-1.5010617287925512,-0.6033905315222569,-52.289703,12.306012
13276,64,2,590.9300000000001,3,2,3,8,Needs Attention,0,High-Spend Watchlist,-0.18522146637098705,-0.4258417592531162,-12.734662,-37.697178
13277,16,4,258.4,4,4,2,10,Loyal Customers,0,High-Spend Watchlist,0.11051097579656506,-0.865777134571294,55.07391,-28.987465
13278,41,1,542.73,3,1,3,7,Needs Attention,0,High-Spend Watchlist,-0.4857675612085691,-0.833227310218204,-43.507645,-19.50604
13279,79,1,137.75,2,1,1,4,Needs Attention,0,High-Spend Watchlist,-1.336190703474894,-0.9119578525602803,-63.33124,3.3080952
13280,123,3,798.46,2,3,3,8,At Risk,0,High-Spend Watchlist,-0.06098715084520489,0.30853634017212944,17.642672,-24.543314
13282,19,3,1132.14,4,3,4,11,Potential Loyalists,0,High-Spend Watchlist,0.6119996946424858,-0.49552810934186087,34.560413,-42.69748
13283,60,2,93.66,3,2,1,6,Needs Attention,0,High-Spend Watchlist,-1.0607631002121594,-1.0122490749071182,-32.17635,-49.47441
13284,331,1,201.19,1,1,1,3,Lost Customers,1,Dormant Customers,-2.3704682652653952,1.403882346422342,-22.154413,42.105064
13285,24,4,2709.12,4,4,5,13,Champions,2,High-Value Active,1.2172895215420054,-0.08999966746957054,38.49404,1.937352
13291,156,1,361.11,2,1,2,5,Needs Attention,1,Dormant Customers,-1.2400897694356827,0.04962522321895807,-35.907604,7.768104
13292,39,2,578.9399999999999,3,2,3,8,Needs Attention,0,High-Spend Watchlist,-0.07436883999413986,-0.6505065823697677,-9.325465,-45.49483
13294,190,2,873.74,1,2,3,6,At Risk,1,Dormant Customers,-0.6036159881302825,0.7929270959498271,2.271266,-1.8022557
13295,360,1,201.20000000000002,1,1,1,3,Lost Customers,1,Dormant Customers,-2.510621489835301,1.657367396926811,-19.123869,53.042953
13296,138,1,87.4,2,1,1,4,Needs Attention,1,Dormant Customers,-1.8414503811871328,-0.5318907221726016,-51.558506,20.511028
13297,8,4,2089.85,5,4,5,14,Champions,2,High-Value Active,1.167984690597863,-0.3078866167926307,42.49193,-0.32595924
13298,2,1,360.0,5,1,2,8,New Customers,0,High-Spend Watchlist,-0.4971983469647481,-1.2973123586777338,-57.913094,-24.219982
13299,269,1,142.5,1,1,1,3,Lost Customers,1,Dormant Customers,-2.2381614748918417,0.7588350331868737,-33.835423,35.878254
13300,170,1,371.89,2,1,2,5,Needs Attention,1,Dormant Customers,-1.2934407054190387,0.1808150396588638,-34.494267,9.390305
13301,104,4,618.09,2,4,3,9,At Risk,0,High-Spend Watchlist,0.1098006175147212,0.16505735872880284,35.135597,-18.767736
13302,156,1,63.75,2,1,1,4,Needs Attention,1,Dormant Customers,-2.0804453276977037,-0.4682235157664012,-51.119183,23.419258
13304,352,1,300.42,1,1,2,4,Lost Customers,1,Dormant Customers,-2.277048348737741,1.7075491610153308,-13.582342,51.251797
13305,5,10,2000.86,5,5,4,14,Champions,2,High-Value Active,1.8812467919734253,0.004400030372696427,39.740986,44.50754
13307,121,1,15.0,2,1,1,4,Needs Attention,1,Dormant Customers,-2.593710877845157,-1.1946760605194118,-71.50996,12.497159
13308,23,3,1385.51,4,3,4,11,Potential Loyalists,0,High-Spend Watchlist,0.6911777443306968,-0.3998605451811049,34.602364,-37.645706
13309,8,5,1456.79,5,4,4,13,Champions,2,High-Value Active,1.1584141041483633,-0.33507826090803644,64.25508,3.6782236
13310,29,3,1132.03,4,3,4,11,Potential Loyalists,0,High-Spend Watchlist,0.5636152787276864,-0.4081538059724256,32.617805,-41.9702
13311,5,2,598.57,5,2,3,10,Potential Loyalists,0,High-Spend Watchlist,0.10622752916063362,-0.9376645388541125,-3.5714042,-52.783478
13313,23,5,1555.32,4,4,4,12,Champions,2,High-Value Active,1.1178365758559259,-0.18429813899705666,61.967705,2.5516512
13314,2,3,775.94,5,3,3,11,Potential Loyalists,0,High-Spend Watchlist,0.5099419603777051,-0.7576417590447625,32.48735,-52.914326
13316,38,4,5732.93,3,4,5,12,Loyal Customers,2,High-Value Active,1.515461850663018,0.25780783867157375,32.1053,7.66516
13317,67,6,2273.68,3,5,5,13,Loyal Customers,2,High-Value Active,1.2311898853052305,0.38318538459937507,43.651325,14.714293
13318,2,3,640.76,5,3,3,11,Potential Loyalists,0,High-Spend Watchlist,0.4166274743078542,-0.8151445487452054,30.311024,-55.105637
13319,6,26,10845.550000000001,5,5,5,15,Champions,2,High-Value Active,3.5212919590044476,0.9218832187715922,9.832857,61.18871
13320,79,4,1532.2,2,4,4,10,At Risk,2,High-Value Active,0.6733525436343937,0.21935750372185542,35.131832,-8.828221
13321,73,2,567.36,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.24856107719766105,-0.3594022348338655,-14.311555,-37.263325
13322,18,1,199.48000000000002,4,1,1,6,New Customers,0,High-Spend Watchlist,-0.8616656918316985,-1.334402481100528,-69.06908,-13.416951
13323,4,5,787.85,5,4,3,12,Loyal Customers,2,High-Value Active,0.8779588453265712,-0.5547780253815775,67.85645,-6.4004817
13324,37,10,7121.95,3,5,5,13,Loyal Customers,2,High-Value Active,2.3461851354839474,0.6659150977029131,19.503307,39.663948
13325,82,1,675.3,2,1,3,6,At Risk,0,High-Spend Watchlist,-0.5774368793917324,-0.40923719589961366,-35.747654,-11.007351
13327,39,8,3627.77,3,5,5,13,Loyal Customers,2,High-Value Active,1.8240311368840445,0.3910254259704947,34.832226,24.021933
13328,317,1,1308.48,1,1,4,6,At Risk,1,Dormant Customers,-1.3907943934598617,1.8435165811743044,-12.495197,19.198414
13329,32,2,789.0,4,2,3,9,Potential Loyalists,0,High-Spend Watchlist,0.11036675789475676,-0.6187007675904973,-3.626953,-42.49251
13330,93,3,1140.93,2,3,4,9,At Risk,0,High-Spend Watchlist,0.25807800003167936,0.15358242400486372,22.34955,-30.052078
13332,15,1,350.9,4,1,2,7,New Customers,0,High-Spend Watchlist,-0.5725000926516597,-1.191368199199924,-57.389725,-22.556675
13334,83,3,3502.32,2,3,5,10,At Risk,2,High-Value Active,0.8536576209331564,0.4034038993689273,22.687128,-14.852366
13336,78,1,795.12,2,1,3,6,At Risk,0,High-Spend Watchlist,-0.47847391121417426,-0.3951296766966757,-34.19299,-12.271143
13338,158,1,487.02,2,1,2,5,Needs Attention,1,Dormant Customers,-1.1040809615890852,0.15687535894891133,-34.25254,3.2195287
13339,201,1,860.12,1,1,3,5,At Risk,1,Dormant Customers,-1.0347052168362132,0.703543594210993,-23.916832,10.842932
13340,46,7,10736.48,3,5,5,13,Loyal Customers,2,High-Value Active,2.2122371840060833,0.7260373214216331,21.502302,29.179579
13341,261,1,775.85,1,1,3,5,At Risk,1,Dormant Customers,-1.3750030813755985,1.1969834452536288,-16.898468,19.248486
13343,178,1,353.43,2,1,2,5,Needs Attention,1,Dormant Customers,-1.3568963620301988,0.23546405101358214,-33.790855,10.89722
13344,68,3,2511.69,3,3,5,11,Needs Attention,2,High-Value Active,0.7639138864786508,0.17231645883194038,23.668552,-15.542022
13345,288,1,389.5,1,1,2,4,Lost Customers,1,Dormant Customers,-1.8412908826904841,1.2260579644019507,-19.785305,26.638733
13347,71,1,341.36,3,1,2,6,Needs Attention,0,High-Spend Watchlist,-0.8566046042205651,-0.7101765674082975,-49.079502,-6.4377184
13348,65,1,233.76,3,1,1,5,Needs Attention,0,High-Spend Watchlist,-1.0117912801213993,-0.876120610026714,-57.738632,-4.204767
13349,11,1,247.32,5,1,1,7,New Customers,0,High-Spend Watchlist,-0.7233579849207828,-1.3312067285268565,-64.661156,-18.699713
13350,17,2,979.12,4,2,4,10,Potential Loyalists,0,High-Spend Watchlist,0.2881438753731977,-0.6849349689672923,2.0506513,-41.242947
13351,67,1,373.94,3,1,2,6,Needs Attention,0,High-Spend Watchlist,-0.7928929086370932,-0.7177917903006582,-47.036655,-10.224551
13352,61,1,397.97999999999996,3,1,2,6,Needs Attention,0,High-Spend Watchlist,-0.7335527751887078,-0.7515388877000755,-46.49205,-11.670537
13354,72,1,743.53,3,1,3,7,Needs Attention,0,High-Spend Watchlist,-0.4821780110412198,-0.46772625439167204,-35.04582,-12.606305
13355,123,1,674.7,2,1,3,6,At Risk,0,High-Spend Watchlist,-0.7760519697514663,-0.051149820864369325,-34.367256,-1.7021136
13356,81,1,768.24,2,1,3,6,At Risk,0,High-Spend Watchlist,-0.5097424050800474,-0.37924111997035403,-34.657936,-11.722936
13357,258,1,609.4,1,1,3,5,At Risk,1,Dormant Customers,-1.4782175563309303,1.0982230194304952,-19.630016,19.191725
13358,269,1,439.03,1,1,2,4,Lost Customers,1,Dormant Customers,-1.6911548653429853,1.0959145945541708,-21.89394,21.896614
13359,64,1,439.56,3,1,2,6,Needs Attention,0,High-Spend Watchlist,-0.6996582434553857,-0.6954951962771944,-44.1069,-10.990097
13362,10,4,3090.7400000000002,5,4,5,14,Champions,2,High-Value Active,1.3492743932622142,-0.1727332274327522,39.200943,2.8882344
13363,18,2,992.5,4,2,4,10,Potential Loyalists,0,High-Spend Watchlist,0.2899293941062668,-0.6721156836733221,2.0050175,-40.949863
13364,72,1,134.95999999999998,3,1,1,5,Needs Attention,0,High-Spend Watchlist,-1.3122711478710825,-0.9792510249742158,-64.036575,2.9432015
13365,34,2,2225.37,3,2,5,10,Needs Attention,0,High-Spend Watchlist,0.6064974049394786,-0.28953427934004317,4.9208727,-32.383747
13366,51,1,56.160000000000004,3,1,1,5,Needs Attention,0,High-Spend Watchlist,-1.6337722184503862,-1.423467321094101,-71.32268,8.92129
13368,257,2,623.4,1,2,3,6,At Risk,1,Dormant Customers,-1.0920559804426566,1.277110970990736,-0.78668183,3.9825828
13369,366,1,308.28000000000003,1,1,2,4,Lost Customers,1,Dormant Customers,-2.332153336572439,1.837658085527526,-12.6518345,52.208897
13370,372,1,754.87,1,1,3,5,At Risk,1,Dormant Customers,-1.9249093043864605,2.1589263630140922,-7.7255654,49.36225
13372,90,1,378.64,2,1,2,5,Needs Attention,0,High-Spend Watchlist,-0.8979866311127949,-0.5130161876018269,-44.836864,-4.1161656
13373,61,3,3312.25,3,3,5,11,Needs Attention,2,High-Value Active,0.9327678010580266,0.19433557131128287,23.377644,-16.109686
13375,89,1,778.65,2,1,3,6,At Risk,0,High-Spend Watchlist,-0.5418499012007376,-0.3052745647261491,-34.40613,-11.097905
13376,100,3,1019.76,2,3,4,9,At Risk,0,High-Spend Watchlist,0.16948207073801919,0.1810203491628621,21.322714,-29.88291
13379,27,3,572.56,4,3,3,10,Potential Loyalists,0,High-Spend Watchlist,0.24093728215902954,-0.630434303597121,24.971128,-53.701252
13381,32,6,3639.31,4,5,5,14,Champions,2,High-Value Active,1.629924858894821,0.21873105182696548,30.194569,23.46487
13382,281,1,222.99,1,1,1,3,Lost Customers,1,Dormant Customers,-2.078796926891571,0.9976676041768922,-28.652775,32.349983
13384,31,7,4151.93,4,5,5,14,Champions,2,High-Value Active,1.8210101687656308,0.3091681183375449,32.695316,23.736288
13385,330,1,534.57,1,1,3,5,At Risk,1,Dormant Customers,-1.8900893713319435,1.6881851907176213,-13.186294,26.140507
13388,132,2,677.1,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.44756680238222457,0.20938646890037715,-5.528019,-17.56068
13389,12,3,797.96,5,3,3,11,Potential Loyalists,0,High-Spend Watchlist,0.475248398718062,-0.6618307986651355,32.272785,-51.037254
13390,75,1,544.08,2,1,3,6,At Risk,0,High-Spend Watchlist,-0.6489028724730993,-0.5353094001393195,-39.87368,-10.08925
13391,204,1,59.8,1,1,1,3,Lost Customers,1,Dormant Customers,-2.343190835580981,-0.06762193709290583,-47.537754,28.575964
13394,2,8,2520.02,5,5,5,15,Champions,2,High-Value Active,1.8250691917728286,-0.04193799641274398,36.277477,37.58613
13395,186,1,307.72,1,1,2,4,Lost Customers,1,Dormant Customers,-1.4629716346691397,0.2638497572719774,-34.081123,12.677789
13396,30,2,1360.99,4,2,4,10,Potential Loyalists,0,High-Spend Watchlist,0.3859293513686256,-0.472330005498309,2.9121547,-36.119705
13397,73,5,1544.13,2,4,4,10,At Risk,2,High-Value Active,0.8726287644271551,0.25054862525473315,46.34939,9.0779295
13398,193,1,457.34,1,1,2,4,Lost Customers,1,Dormant Customers,-1.3038912941124385,0.44391217899886304,-29.613638,11.1824665
13402,128,2,621.23,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.47020791147498314,0.1485584236856202,-6.3015738,-17.880173
13403,18,1,75.0,4,1,1,6,New Customers,0,High-Spend Watchlist,-1.3351885597145303,-1.626199468224636,-76.311844,3.018138
13404,2,2,252.49,5,2,2,9,Potential Loyalists,0,High-Spend Watchlist,-0.2995375961668263,-1.2228644678542522,-26.336193,-57.046436
13405,75,3,572.451,2,3,3,8,At Risk,0,High-Spend Watchlist,0.008826786237766664,-0.2109546415250459,18.953426,-46.95825
13408,2,62,28117.04,5,5,5,15,Champions,2,High-Value Active,4.779372116511914,1.551309584196277,5.293421,65.78269
13410,25,5,1003.06,4,4,4,12,Champions,2,High-Value Active,0.8942145529316256,-0.29866178374845903,64.99497,-4.017033
13411,108,1,213.55,2,1,1,4,Needs Attention,0,High-Spend Watchlist,-1.2635866518361611,-0.5273662887336841,-49.169544,9.239999
13414,134,3,1390.5,2,3,4,9,At Risk,0,High-Spend Watchlist,0.15639056129513043,0.5713991144142896,21.276604,-25.208406
13416,44,2,712.5,3,2,3,8,Needs Attention,0,High-Spend Watchlist,0.0026412139979515494,-0.5444559903320211,-6.618467,-41.271255
13417,5,2,640.83,5,2,3,10,Potential Loyalists,0,High-Spend Watchlist,0.13947765229045433,-0.9171749565997914,-2.4150872,-51.971966
13418,12,18,6127.43,5,5,5,15,Champions,2,High-Value Active,2.8926999633779706,0.6458837031519227,15.219653,55.91101
13419,64,1,221.06,3,1,1,5,Needs Attention,0,High-Spend Watchlist,-1.0341081004068173,-0.9015918121362294,-58.824535,-4.075952
13420,150,2,159.85,2,2,1,5,Needs Attention,1,Dormant Customers,-1.2369740673486618,-0.06612457160579288,-12.8617735,-5.1237593
13421,41,2,1833.71,3,2,4,9,Needs Attention,0,High-Spend Watchlist,0.47820598517463886,-0.28655773779735516,3.7093604,-32.743183
13422,65,1,2626.3,3,1,5,9,Needs Attention,0,High-Spend Watchlist,0.16722950017791471,-0.14957763864653928,-26.719658,-14.45257
13425,109,3,1624.21,2,3,4,9,At Risk,0,High-Spend Watchlist,0.3530249724334891,0.3995952364415404,22.482079,-26.658163
13426,1,10,3641.32,5,5,5,15,Champions,2,High-Value Active,2.1927772952836833,0.14949713955984528,27.573803,43.08799
13427,20,3,582.6,4,3,3,10,Potential Loyalists,0,High-Spend Watchlist,0.28324467022620975,-0.6863964200547865,26.278063,-54.426815
13428,11,1,201.78,5,1,1,7,New Customers,0,High-Spend Watchlist,-0.8222610594641556,-1.3921533503829486,-69.76972,-14.6757765
13429,11,4,1006.8,5,4,4,13,Champions,0,High-Spend Watchlist,0.7972112621799239,-0.5012097449401495,49.625793,-12.298543
13430,19,2,679.45,4,2,3,9,Potential Loyalists,0,High-Spend Watchlist,0.10033045034181537,-0.7772324334199271,-3.397096,-48.292816
13431,68,2,1269.1,3,2,4,9,Needs Attention,0,High-Spend Watchlist,0.16814887138083157,-0.16120984516064066,-1.3772963,-30.692299
13434,75,2,534.24,2,2,3,7,At Risk,0,High-Spend Watchlist,-0.28753854330637474,-0.3599831480171993,-15.24209,-37.903835
13435,6,7,3809.8900000000003,5,5,5,15,Champions,2,High-Value Active,1.899893221195189,0.06480282035434769,31.674042,30.383348
13436,2,1,196.89,5,1,1,7,New Customers,0,High-Spend Watchlist,-0.7906743078592423,-1.478159804473225,-71.106766,-14.660209
13437,15,7,3408.06,4,5,5,14,Champions,2,High-Value Active,1.8019941657870377,0.10994592491821559,33.85757,30.00701
13439,256,1,283.71,1,1,2,4,Lost Customers,1,Dormant Customers,-1.8408553984082678,0.8513182358077198,-27.570324,25.690634
13441,92,1,296.64,2,1,2,5,Needs Attention,0,High-Spend Watchlist,-1.0264465035934716,-0.5687384642776936,-47.00948,-1.5648465
13447,24,3,1129.14,4,3,4,11,Potential Loyalists,0,High-Spend Watchlist,0.5865370141707228,-0.45262385554246115,33.61565,-42.289116
13448,17,6,3534.69,4,5,5,14,Champions,2,High-Value Active,1.688194960162745,0.07885354906889601,30.223087,25.14808
13449,24,1,291.88,4,1,2,7,New Customers,0,High-Spend Watchlist,-0.7056250089759025,-1.1679321774008777,-59.979782,-19.39733
13450,27,6,2043.7199999999998,4,5,4,13,Champions,2,High-Value Active,1.3725087547121044,0.0015096051693512615,51.931995,21.554777
13451,27,5,2898.2599999999998,4,4,5,13,Champions,2,High-Value Active,1.40221228542892,0.03781750820350915,55.220825,11.671608
13452,260,2,590.0,1,2,3,6,At Risk,1,Dormant Customers,-1.1333947232071728,1.286793980978941,-1.1127688,4.1057262
13453,166,2,356.97999999999996,2,2,2,6,Needs Attention,1,Dormant Customers,-0.9237690169457216,0.3143844898947982,-8.135431,-9.1967945
13455,25,2,1058.34,4,2,4,10,Potential Loyalists,0,High-Spend Watchlist,0.2874184976686352,-0.5916299440851989,1.6186557,-39.282616
13456,18,6,1766.72,4,5,4,13,Champions,2,High-Value Active,1.3449479563262798,-0.12094509261449127,53.516148,23.212915
13458,8,14,9646.57,5,5,5,15,Champions,2,High-Value Active,2.9176912095675345,0.6420166530734737,11.062671,50.7616
13460,30,2,183.44,4,2,1,7,Potential Loyalists,0,High-Spend Watchlist,-0.5901217543295126,-1.073797835753856,-29.233461,-51.77592
13461,39,3,1445.0,3,3,4,10,Needs Attention,0,High-Spend Watchlist,0.6343474857434408,-0.24737677161569935,31.795158,-36.31803
13462,253,1,151.5,1,1,1,3,Lost Customers,1,Dormant Customers,-2.131126620789223,0.6372886244348445,-35.958027,32.557377
13464,59,1,674.68,3,1,3,7,Needs Attention,0,High-Spend Watchlist,-0.4667094684111578,-0.6105411746418922,-38.9356,-17.19833
13466,185,1,307.9,1,1,2,4,Lost Customers,1,Dormant Customers,-1.4578533821548498,0.2552847536324084,-34.176983,12.473017
